"ID","text"
"Travel04839","@SouthwestAir especially if it's your mom! #IChangedYourDiaper"
"Travel04840","@SouthwestAir @MegElizabeth631 how you like the #redcarpet treatment"
"Travel04841","@SouthwestAir For example, can't pay 4 hotel &amp; food? Or transport to alternate city we are flying from? Or give clear record of alt flight?"
"Travel04842","@SouthwestAir I'm flying out of CUN tomorrow To DEN - can I change my flight due to the travel advisory??"
"Travel04843","@SouthwestAir Tough I can take. Zero meaningful assistance while stranded for 2 days is another matter. Looking for signs you care abt cust."
"Travel04844","@SouthwestAir Don't apologize. Do something about it. Words mean nothing. Actions work. EOM."
"Travel04845","@SouthwestAir after an hour and a half then it came back damaged. Not happy 😣"
"Travel04846","@SouthwestAir how long does it take for my Rapid Rewards points to be credited to my account?"
"Travel04847","@SouthwestAir why does the customer service have rather inconsistent information"
"Travel04848","@SouthwestAir we're pulling off the runway now! Making new friends with seat mates. Thanks for the response CB."
"Travel04849","@SouthwestAir but to make us tru to find space in other flights.  This customer service is as bad as @SpiritAirlines."
"Travel04850","@SouthwestAir no delay. I pay $777.70 for BS A1 ticket. You boarded flight early. I'm last to board. Now have middle seat. Wasted $$$$!"
"Travel04851","@SouthwestAir first you had a good idea thatthis would happen and did not Cancelled Flight it earlier, then very amateurish that there was no plan."
"Travel04852","@SouthwestAir very disappointed in your handling of tonight's Cancelled Flighted Dallas flight.  Not that it was Cancelled Flighted but no contingencies."
"Travel04853","@SouthwestAir it's ok! Southwest is still the best airline around! Just hate when baggage room runs out.. My now checked bag has headphones!"
"Travel04854","@SouthwestAir please start flying to Huntsville so I never have to fly American Airlines again"
"Travel04855","@SouthwestAir Flight 3267 (N659SW) arrives at @FlyTPA following flight from @MitchellAirport http://t.co/LJ2YdKoR8q"
"Travel04856","@SouthwestAir no you are not, you just care about mighty dollar."
"Travel04857","@SouthwestAir I have a child traveling cross country...she's 11 will be turning 12 in march...and (cont) http://t.co/Enh1keUUTd"
"Travel04858","@SouthwestAir  how do you get one?"
"Travel04859","@SouthwestAir retiring with my hubby and it's our 25th wedding anniversary this year! Companion pass please!!"
"Travel04860","@SouthwestAir beautiful view flying into San Jose, CA this evening http://t.co/SxVaGbRTlI"
"Travel04861","@SouthwestAir Thank you SWA and Shannon G. @LASairport (C22) for being a miracle worker! #awesome"
"Travel04862","But expect no help from -&gt;@SouthwestAir &lt;-.  Our flt was canx at the last minute for ""weather.""  We flew home on weatherless @united."
"Travel04863","@SouthwestAir want go from New Orleans houston see my dad at md anderson can you help me out"
"Travel04864","@SouthwestAir yes please"
"Travel04865","@SouthwestAir I changed my flight through St. Louis. Thanks for the reply though!"
"Travel04866","@SouthwestAir flying by myself is getting old"
"Travel04867","@SouthwestAir really shouldn't offer sweeps if your link isn't going to work! B http://t.co/nOfG0TQHYN"
"Travel04868","@SouthwestAir Have had a companion pass for a few years and my wife and I use it all the time.  Thanks #southwest for making travel easy!"
"Travel04869","@SouthwestAir Why can we no longer change trips with a companion online? Been doing it for years, now get message can't be done online?"
"Travel04870","@SouthwestAir WIFI is so slow it totally precludes working on the web. Will NOT book SWA for business travel. Wish I hadn't lit $24 on fire"
"Travel04871","@SouthwestAir yes please.my son lives in NJ."
"Travel04872","@SouthwestAir companion pass please!"
"Travel04873","@SouthwestAir constantly providing wonderful views and service! #SouthwestLuv http://t.co/9UNxqOTzIK"
"Travel04874","@SouthwestAir everyone deserves red carpet tx until they destroy your luggage &amp;only give you $75 voucher, like I want to fly w/them again!"
"Travel04875","@SouthwestAir staff was overall awful through multiple airports would have switched airlines if another flight was available"
"Travel04876","@SouthwestAir lol I already am ! I am a card member as well too lol i enjoy flying with you Guys"
"Travel04877","@SouthwestAir.   50th Anniversary on April 10th. Still. Sweethearts.  Companions.  Lifetime.  Sons.  Families. Love."
"Travel04878",".@SouthwestAir Well, we all need something to aim for."
"Travel04879","@SouthwestAir YES please....How do we get that companion pass?"
"Travel04880","@southwestair on flight 3130 and I paid $8 for wifi that can't load a website functionally except for your own live streaming. Unacceptable."
"Travel04881","@SouthwestAir gimme"
"Travel04882","@SouthwestAir flights still going to DAL?"
"Travel04883","@SouthwestAir You've inspired me to start my own airline to combat your weak ass airline. sick of this shit"
"Travel04884","@SouthwestAir is service to Aruba being permanently discontinued in August?"
"Travel04885","@SouthwestAir yes please!"
"Travel04886","@SouthwestAir I miss mine terribly. A +1 for my 30th anniversary would be amazing. It would mean LUV is in the air. #dontmakemebeg"
"Travel04887","@SouthwestAir I (heart) my CP status. Sure would be nice to have though."
"Travel04888","@SouthwestAir #RedCarpet Southwest Companion Pass would be great!"
"Travel04889","@SouthwestAir I would love a great deal from bwi to las Memorial Day weekend aka my bday weekend 😬"
"Travel04890","@SouthwestAir I want one!"
"Travel04891","@SouthwestAir everyones flights who were Cancelled Flightled today DESERVE 1"
"Travel04892","“@SouthwestAir: Companion Pass. Because everyone deserves #RedCarpet treatment and a +1 (even if it's your mom). http://t.co/QjKL4aBprG”"
"Travel04893","@SouthwestAir sign me up!"
"Travel04894","@SouthwestAir I would love a +1 #RedCarpet  treatment"
"Travel04895","@SouthwestAir how do I get my companion pass?"
"Travel04896","@SouthwestAir Tell me the secrets to flying high #RedCarpet"
"Travel04897","@SouthwestAir That would be brighter than all the stars combined on the red carpet tonight!"
"Travel04898","@SouthwestAir How about auto check in for CP holders? Come on."
"Travel04899","@SouthwestAir got mine!  Just in time for the wife and my 15th anniversary!"
"Travel04900","@SouthwestAir I love my Companion Pass (qualified 4th year).  #HollyMais"
"Travel04901","@SouthwestAir where is mines?"
"Travel04902","@SouthwestAir I continue to be amazed by the amazing customer service.  Thank you SWA!"
"Travel04903","@SouthwestAir ...and how does one obtain this companion pass?"
"Travel04904","@SouthwestAir Yes, please."
"Travel04905","@SouthwestAir https://t.co/OQUKSo3s2O subscribe please https://t.co/OQUKSo3s2O"
"Travel04906","@SouthwestAir sign me up!"
"Travel04907","@SouthwestAir just got mine..now where to go??"
"Travel04908","@SouthwestAir wifi is the worst $8 investment I have ever made."
"Travel04909","@SouthwestAir Can I get any help with Cancelled Flighting my flight reservation?"
"Travel04910","@SouthwestAir sitting in Newark because flight 4179 was Cancelled Flightled for no apparent reason.  All I was told was sorry after 2.5 hrs waiting"
"Travel04911","@SouthwestAir I have followed you. Awaiting your DM."
"Travel04912","@SouthwestAir -U dont have Atlanta to San fransisco in 99$ in the present sale, like u had in the last sale?Im looking for 2 return tickets"
"Travel04913","@SouthwestAir couldn't be bothered to help with my lost my luggage. Not a single helpful employee owner to be found in BWI."
"Travel04914","@SouthwestAir Seriously? FOUR DELAYS? Only takes 42 minutes to get to Vegas from @flyLAXairport &amp; I have a connecting flight. #ridiculous"
"Travel04915","@SouthwestAir should get their shit together before they owe my $2,000 for my bag."
"Travel04916","@SouthwestAir I requested my boarding pass to be texted to me but I still haven't received it."
"Travel04917","@SouthwestAir I gave you one more try. Figured you could get a 1 hr flight right. Nope. Delayed an hr. Seems to be every time."
"Travel04918","@SouthwestAir I'm gonna ignore the fasten seatbelt sign and I want to see if ur man enough to do anything about it!!!"
"Travel04919","@SouthwestAir I'm a huge fan and give y'all too much business...so please fix the damn wifi!"
"Travel04920","@SouthwestAir got it.  Next time I will know about paying extra to make the A Line."
"Travel04921","@SouthwestAir  we understand air delays which are out of your control, terrible telephone support, apps and online access that do not work??"
"Travel04922","@SouthwestAir Flying South by Southwest from SJC to SNA tiday http://t.co/KJKuVJ6CMo"
"Travel04923","@SouthwestAir thanks connection thru Nashville have A1 boarding pass get to Dallas gate boarding 40 min before flt get end of B group"
"Travel04924","@SouthwestAir Weather keeps slowing us down. Not your fault. This is the 1st time a Southwest flight of mine was Late Flight so I can't complain :)"
"Travel04925","@SouthwestAir Thanks."
"Travel04926","@SouthwestAir still planing on flights into Dal? We are trying to fly in tomorrow from lax"
"Travel04927","@SouthwestAir now I can't board thanks. You guys moved me to standby. I've been holding this boarding pass since 7pm yesterday"
"Travel04928","@SouthwestAir has a beautiful fleet. What a perfect evening to fly! http://t.co/XMZ3Tf9Ix8"
"Travel04929","@SouthwestAir Leave BUR ten minutes Late Flight and arrive in SJC a minute before we were supposed to... Impressed! #gettingbetter 👍"
"Travel04930","@SouthwestAir My GF lost the promise ring I gave her on flight 2707 2/21/2015 SFO&gt;SNA. It's an infinity silver band ring. Please help!"
"Travel04931","@SouthwestAir Two delayed flights in a row. Neither one of them explained"
"Travel04932","@SouthwestAir been sleeping on the floor like I'm homeless and now delayed flights because the equipment isn't working! I have a job to get2"
"Travel04933","@SouthwestAir you guys should stop doing service in Denver it's horrible I get stuck here every time! I've been here almost 24hrs"
"Travel04934","@SouthwestAir Thanks. 436. Only a minor delay so not a big deal. :)Appreciate the concern though. Boarding now. You do have amazing service!"
"Travel04935","@SouthwestAir Traveling with a 13 year old Thursday. He does not need an ID, correct?"
"Travel04936","@SouthwestAir How's Dallas incoming looking? I'm scheduled to fly in at 10:30 and wondering if I'll be stuck in St. Louis instead."
"Travel04937","@SouthwestAir Had a very unpleasant experience over the phone with one of your agents re: a Cancelled Flightled flight. I have the name &amp; agent ID."
"Travel04938","@SouthwestAir your wifi is angering me with its slowness"
"Travel04939","@SouthwestAir thank you!"
"Travel04940","@SouthwestAir we've been at the gate a long time. We're gonna miss our connection at MDW. Ack! http://t.co/qRXvZFrD1Z"
"Travel04941","@SouthwestAir I tweeted several times last week about flight info during storm, always a timely tweet back.  Thx! 😄"
"Travel04942","@SouthwestAir Sort of, but I'm arriving a day Late Flight and have to incur overnight costs in a connecting city. Not cool at all..."
